,datetime,city,state,shape,comment
5947,1/26/19 21:25,Alexandria,VA,<br/>,MADAR Node 141
5948,1/26/19 20:30,Hagerstown,MD,Other,Four parentheses shaped lights in sky
5949,1/26/19 19:23,Hayden,ID,Light,Brilliant fast moving light/ orb moving erastically then turned red and then dimmed and disappeared.
5950,1/26/19 15:58,Cranston,RI,Other,"Heading towards work in a Uber, i silently sat in the backseat of the car.  I notice a plane which seems low but nothing alarming.  Its worth mentioning in this part of Cranston it is one of the highest points in the entire state also has VERY heavy air traffic.  Now for what ever reason this plane keeps my attention, ill take it to my grave that this damn.  Thing looked like it wasnt moving?  And it most certainly WAS-NOT.  this huge plane which looked like a typical common large boeing was seeminly STUCK completely still in the sky!  I was heading north and the plane seemed to be heading south.  I could make out the side of the plane and the belly.  It was a large purple plane with a yellow stripe going down the middle, towards the end of the stripe it turned red and ends at a sharp point, i do not remember any writing or logos as my brain was melting.  I noticed my breathing was picking up and i found my self on my knees looking out the back window (i always sit in the rear passenger seat in ubers) im a grown man who had a grown man driving me, im sure i came off odd because the man eventually noticed me and awkwardly asked ""lots of good sights round here huh?..."" I didnt even reply as i couldn't wrap my mind around what i had just saw. I remember i desperately wanted to scream LOOK LOOK! or ask him to pull over but while im wathcing this i couldnt get anything out.  It may have been becaude this man was a stranger and i didnt wanna look insane or because i was in shock and or amazement. For those in the area the whole thing happened above the Dennys next to garden city.  The whole thing was seemingly harmless but ive been replaying it in my head over and over, i have googled it and some people have claimed to have captured exactly what i described on camera and its very eerie.  Its also propably unrelated but one thing i have found very odd is that ever since that day i have been having some very out of the ordinary good luck.!  Very minor things like finding 20 bucks, being gifted things, finding things, small coincidences that usually wouldn't go my way.  The weather was fine, nothing to note.  Very eerie and mind blowing, i WISH i could go back to that moment"
5951,1/26/19 14:24,Holden,MA,<br/>,MADAR Node 02
5952,1/26/19 03:30,Tallahassee,FL,Triangle,"I was travelling north on Capital Circle and had just passed the federal prison, when I noticed a slow moving light about 40 degrees up and straight ahead over the intersection.  "
5953,1/26/19 02:03,Tulsa,OK,Unknown,"I was laying in bed trying to go to sleep and felt something slightly shaking my room and a very loud noise buzzing.  I looked out my window and couldn't see anything but it definitely sounded nothing like an airplane, car, helicopter.  It felt magnetic."
5954,1/26/19 01:00,Rancho Palos Verdes,CA,<br/>,((NUFORC Note:  Witness provides no data about sighting.  PD))
5955,1/26/19 00:30,Haiku (Maui),HI,Light,"Bright, erratically loving light that sometimes exploded into a cluster before reappearing again"
5956,1/25/19 19:00,Easton,PA,Unknown,100 PLUS FLYING FLASHING LIGHTS
5957,1/25/19 19:00,Puyallup,WA,Light,"High up, looked like a very bright star.  Jerky (but still smooth?) stop-and-go motions until it seemed to go up (getting smaller) and eventually disappearing completely in the night sky."
5958,1/25/19 18:20,Seattle,WA,Light,Red & Green Blinking lights (Airplane imitation) & Later A Red & Green Alternating Light Craft.
5959,1/25/19 17:00,Kintnersville,PA,Triangle,"I took my dog out, and up in the sky in one direction was a &quot; Christmas tree like image with many colors, red , white and green st"
5960,1/25/19 14:00,Eugene & Salem (between; on I-5),OR,Rectangle,"Driving North on I-5 between Eugene and Salem, Oregon I saw 2 large crafts emerge from clouds and fade into the horizon"
5961,1/25/19 08:01,Overland Park,KS,Triangle,"I was driving home from dinner with my 4y/o daughter.  Got to my neighborhood and a glimmer in the sky caught my eye.  It was very, very bright with a green/blue color to it, and from the initial quick glance, I honestly thought it was a glare and wrote it off as such."
5962,1/25/19 07:35,Easton,PA,Oval,Looking north towards forks township From downtown Easton.  Saw two red orbs moving across the sky.
5963,1/25/19 06:45,Canal Winchester,OH,Other,3 bright lights directly in a row not moving and no sound.
5964,1/25/19 06:30,Burlington (Ontario)(Canada),ON,Light,Very bright light larger than a star with a small one beside it hovering over farm land in Burlington
5965,1/25/19 06:30,Travelers Rest,SC,Light,"3 lights in tilted position early Friday morning, Old WHITE HORSE RD"
5966,1/25/19 00:00,Springfield,OR,Disk,"There are hundreds, possibly thousands of these things."
5967,1/24/19 21:30,Dawsonville,GA,Diamond,"I was in bed, watching TV around 9:30 PM when I heard these loud choppers flying very low. I got out of bed to look outside and sure enough, there were two military choppers flying very low over my house. I watched them fly by and went back inside."
5968,1/24/19 20:45,Salt Lake City,UT,Cylinder,3 orange glowing cylindrical objects below the clouds
5969,1/24/19 19:24,Fresno,CA,Unknown,2 lights flying close to each other & disappeared 5 seconds from each other.
5970,1/24/19 18:49,Oakland,CA,Light,Two strange lights in the South Eastern sky in S.F. Oakland Bay Area.
5971,1/24/19 18:40,Boise,ID,Triangle,"Appeared directly over Boise Depot on Vista.  Had 3 red lights one flashing green, then 2 flashing green.  Object was stationery for 5-10 minutes before moving like super fast to directly over us.  At first we thought it was possibly a drone at first but realized it wasn't because of thing went straight up into the clouds and disappeared drones don't do that!   No sound.  And was higher than a passing large airplane we seen.  But very visible so it must have been very large."
5972,1/24/19 18:22,Paisley,OR,Triangle,"01/24/2019, 6:22PM, Huge Triangular object w/flashing red/white lights, & 2 smaller objects following, flying North over Paisley, OR."
5973,1/24/19 08:45,Lowell,MA,Oval,There was one green oval shaped light that was moving in the sky.  It seemed as though it followed us from one street onto another.  Then it began to move from side to side.  
5974,1/24/19 01:00,Warrenton,MO,Changing,"On January 24th, 2019, at about 1:00 a.m.  While riding in my vehicle.  We observed 3 lights moving across an object in the sky in front of us.  I got my cell phone and video tape only one of the objects there was another that disappeared immediately.  When I started taping. "
5975,1/23/19 22:48,Burleson,TX,Changing,"6 flickering  red/white lights linked together in a broken V, converged to form a Hexagon then flew away:  https://youtu.be/NgqCSPKCm2g"
5976,1/23/19 21:35,Rohnert Park,CA,Triangle,"Triangle shaped, no sound, no lights, moved slowly across sky in a straight direction."
5977,1/23/19 21:00,San Tan Valley,AZ,Triangle,"My wife took dog outside and saw several orb like lights flying in different patterns. She called me outside to show me what she was seeing.  As we continued looking up, a large triangular craft with extremely bright white light seemed to materialize over us and flew forward at a very high speed.  It disappeared as fast as it materialized.  Absolutely was not a ""shooting star""."
5978,1/23/19 19:22,Mountain Home,ID,Light,Two very bright white lights hovering over the highway
5979,1/23/19 19:00,Mansfield,TX,Light,Two lights slowly falling then disappearing.
5980,1/23/19 17:45,Penrose,CO,Sphere,Driving east on hwy 50.  A bright orange sphere appeared in the sky.  Then two spheres came out of the first one evenly spaced and in a single line.  The first sphere disappeared and two more appeared from the last one.  lT disappeared suddenly as if shut off.  they appeared and disappeared they did not move in any direction that I could make out.  No aura or haze could be seem around the objects.
5981,1/23/19 16:00,Oklahoma City,OK,Changing,Flying object seen over Oklahoma City.
5982,1/23/19 12:56,Boise,ID,Cylinder,"I was sitting on my couch, watching a movie, when I see something out of the corner of my eye.  I look out the window and see some sort of two part black floating object.  I say it was a cylinder shape because the two main compartments were cylindrical in shape as well as rod connecting the two parts.  There also appeared to be a horizontal laying rod shape on top.  The top compartment was bigger than the bottom.  "
5983,1/23/19 01:00,Sioux Falls,SD,Disk,There were 12 orange lights.  Moving west to east.
5984,1/22/19 23:07,Tucson,AZ,Rectangle,"I witnessed a large, dark rectangular craft with at least 7 very bright white orb-ish lights hovering low in the sky over Tucson around 11:00 PM on Tuesday, January 22nd."
5985,1/22/19 22:00,Columbus,OH,Unknown,"Last night, I had sleep paralysis, unlike any other time before.  Except this time, I opened my eyes (so I believed I opened them) except I could only see out of the center of my forehead.  I would blink and felt like I only had my one eye.  I saw and heard what looked like 3 or 4 grey beings with the big black oval eyes.  Except they looked like they were caught and starting to hurry up and stop because they realized I woke up.  "
5986,1/22/19 19:30,Lawrenceville,GA,Triangle,"A series of bright lights in a triangular wing shape hovering in place for a few seconds, before moving for a few seconds, and then hovering again."
5987,1/22/19 06:00,Annandale,VA,Light,Observed two stationary bright lights which began moving very slowly upward
5988,1/22/19 01:45,Chesnee,SC,Triangle,Stood there did nothing o came outside they left
5989,1/21/19 23:45,Versailles,KY,Triangle,Object with three unterrestrially bright white lights
5990,1/21/19 23:45,Oakland,TN,Circle,It was an orange circle with a bright white light on the bottom interior.  And was 30 to 50 feet in diameter.
5991,1/21/19 23:35,Chester,VA,<br/>,"I was driving home from work on 95 south at mm 59 at 11:30pm on 1/21/19. I saw a large object that I thought was a plane or helicopter about 1 mile ahead just west of the highway. It appeared to be hovering. I knew it wasn't a drone because it was too big. I first only saw the top and bottom lights. The top was pulsating between red and orange and the bottom was pulsating between blue and green. After about 10 seconds it slowly moved east towards the highway. It stayed at about 100-200 ft Altitude. The two side lights appeared as it moved over I95. They were yellow/white. They did not pulsate. There was no sound as it passed almost directly overhead. I slowed to nearly 20mph.the surface of the craft became visible. It was a dull dark gray or black and was smooth. As it moved east past the highway, the full diamond shape was visible. Red light on top, blue/green on bottom, and white on the sides. It continued east until it disappeared below the tree line. Thi! s was no normal plane, helicopter or drone. I estimated it was 30-50 ft long. Very odd."
5992,1/21/19 21:48,Narragansett,RI,Light,The light was stationary and bright yellow somewhere over the ocean between Narragansett and Block Island.  It disappeared within a minute of appearing then reappeared several minutes later and zipped across the sky before vanishing.   
5993,1/21/19 20:30,Bothell,WA,Oval,"Unidentifiable Aircraft over Bothell, WA  - 20 giant type drones"
5994,1/21/19 19:00,Moncks Corner,SC,Light,Large bright white light travels north east before disappearing.
5995,1/21/19 19:00,Brookfield,CT,Circle,Dog barking at round white light with orange flame around it in evening sky for about 10 minutes.
5996,1/21/19 16:00,Wakefield,MA,Triangle,"Triangle craft with white lights flew over Wakefield, MA,"
5997,1/21/19 06:00,Lakenheath (UK/England),<br/>,Light,"5+ red lights chased by helicopter, then aircraft scrambled from local RAF/USAF base"
5998,1/21/19 04:15,Indianola,IA,Flash,Bright flashing light zooming toward earth.
5999,1/21/19 04:00,Longview,WA,Circle,"The lights were in a straight line up and down and I was having north and they were moving West the lights one of each color, white, red, green and blue all about 2-3 inches apart in the sky.  The moon was out because it was a blood moon last night."
6000,1/21/19 03:47,Oregon City/Hwy 205,OR,Other,Green Flash/Entire sky near Oregon City on Hwy 205
6001,1/21/19 03:00,Ann Arbor,MI,Unknown,"Object moving erratically in 5-10 degree radial patch of night sky recorded above SE Michigan, other sky objects moved predictably"
6002,1/21/19 00:32,Thomaston,GA,Light,Electrical issues with car and then a huge bright light in sky rapidly and extremely smoothly disappearing into tree line
6003,1/21/19 00:12,Richmond (City of),VA,Chevron,8-10 lights flying in circle formation during lunar eclipse.
6004,1/21/19 00:00,Cloquet,MN,Changing,I couldn't talk about what I've seen until I came across a drawing of what someone else seen years ago.
6005,1/20/19 23:40,Lexington,KY,Chevron,"Black chevron-shaped object with no lights observed over Lexington, Ky at night"
6006,1/20/19 23:30,Ida,MI,Circle,I was on YouTube and saw a live stream of the lunar eclipse.  I went to my bathroom window to see if I could view it and saw what looked to be an aircraft on fire.
6007,1/20/19 23:17,Austin,TX,Triangle,"2 Transparent Triangle shaped objects observed in Austin, TX."
6008,1/20/19 23:15,Saint James,NY,Light,Fast moving green light.
6009,1/20/19 23:00,Toms River,NJ,Light,Glowing green circular light and traveled south at a high velocity.  It flew right over my head.  Faded and blinked.
6010,1/20/19 23:00,San Antonio,TX,Disk,Me and my Friend were sitting on our balcony just on our phones when we look up straight forward you can see across Lackland Air Force base San Antonio Texas a disc/circle like air craft hovering over base for about 5-10 seconds just there while I started to record it just stayed blinking with red lights all around the craft about 300ft from our second floor about 8 minutes before I also Caught the same craft or possibly can b more than one hovering over my building for about 13-15 seconds then it vanished off like It went “zoom” or just the speed of it leaving was so fast it was gone in about a second I also saw in the video that same exact object that was by my building Or like I said possibly more than one had stayed in the video seconds later when zooming in pictures it’s really clear I can see what everyone says “ufo or disc” like figures from what I have captured on video so clear.
6011,1/20/19 22:46,Beachwood,NJ,Fireball,Large Blue Fireball
6012,1/20/19 22:15,Springfield,MO,Unknown,"Unknown very, very fast objects in a formation followed by other objects moments later."
6013,1/20/19 22:07,Goldsboro,NC,Triangle,"Triangular, Black, with three white lights on each corner and one red on the middle."
6014,1/20/19 22:01,Fort Collins,CO,Other,"Went to look at Lunar eclipse from hotel window & saw it.  It appeared to be shaped like an upside down V, which was blue & had 2 red projections, coming out in the shape of legs on a stick figure.  It was flashing & moved around in different directions & sometimes looked like it got further away then came back to same spot"
6015,1/20/19 21:00,Kanturk (Cork)(Ireland),<br/>,Circle,"Four Moving star shaped objects over Ireland Jan 20th, 2019."
6016,1/20/19 20:30,Lincoln,MI,Circle,"Bright full moon making a ring light in the snow, & I saw a craft w/ blue, red & white lights hovering to the RT of the moon + 2 more Later."
6017,1/20/19 20:00,Medellin (Colombia),<br/>,Other,"Una luz amarilla naranja que se hacia mas brillante y luego menos brillante, paso atraves de la ciudad y de ella salio otra luz pero esta era distinta y bajo a la montaña mientras la otra luz estaba estatica en el cielo.  Luego cerca de 20 luces o mas subian y bajaban de la montaña, Tengo aproximadamente 8 min de video y fotos."
6018,1/20/19 19:45,Wasilla,AK,Light,"Looked exactly like a star, but it traveled across the sky."
6019,1/20/19 18:42,Alton (Hampshire)(UK/England),<br/>,Other,Somewhat large particularly bright light that became two lights appeared to be stationary/not moving.
6020,1/20/19 13:10,Springer,OK,Rectangle,"A brilliant pure white, silent object, moving across the sky at a hight rate of speed also had no markings, exhaust or light."
6021,1/20/19 13:00,Austin,TX,Sphere,This is the second time I have witnessed such a craft hovering generally above my house.
6022,1/20/19 11:13,Kirkcaldy (UK/Scotland),<br/>,Circle,((NUFORC Note:  No information provided by the source of the report.  PD))
6023,1/20/19 09:25,Arlington,VA,Circle,"The object was shaped like a doughnut with a large hole in the center, probably 3 feet wide in total, moving forward but flipping."
6024,1/20/19 03:00,Jackson (outskirts off interstate 2 passed),MS,Light,I was driving down interstate 20 at 3am after blood moon esclipse at 12:12 am and I notice a large light in the sky with a smaller light below it in a oval shaped slanted manner I was scared because i was in the country and I felt it was hovering it was not a star because it was abnormally larger and closer to the earth and smaller light was bright too very strange.
6025,1/20/19 01:00,Essex,MT,Light,10 lights scattered on the ground throughout the forest making a connection with a light in the sky
6026,1/20/19 00:00,Winston Salem,NC,Rectangle,Huge dark object with 4 lights went soaring across the sky then disappeared
6027,1/19/19 22:45,East Phoenix/Tempe,AZ,Changing,Unknown orange orb aircraft between Phoenix and Tempe Az In proximity of Phoenix Sky Harbor Airport
6028,1/19/19 21:00,Oklahoma City,OK,Triangle,A large Photographed Triangular UFO over Oklahoma City.
6029,1/19/19 20:40,Carangola (Brazil),<br/>,Other,Luz branca brilhante do tamanho e luminosidade que avistamos o planeta Vênus percorrendo o céu com velocidade similar a da iss quando avistada.  Direção noroeste sudeste; me certifiquei sobre a rota da iss no momento que era outra completamente diferente.
6030,1/19/19 11:40,Los Angeles,CA,Circle,UFO swarm appears to be watching Delta Heavy launch.
6031,1/19/19 05:00,Enugu (Nigeria),<br/>,Other,"Small white light in the sky slightly above the clouds, moving faster than an airplane would, and too low and not twinkling to be a star..no sound at all..an aiplane would have been heard at 5am and its rhythmic light would be visible..it moved and stopped and moved on and then disappeared.  No trail.just one big bright dot moving in the same direction with the cloud."
6032,1/19/19 01:00,Morgantown,WV,<br/>,"4 bright orbs coming together and separating into a specific, circular motion."
6033,1/19/19 00:00,Brick,NJ,Circle,I was outside having a smoke I was looking east and a red light caught my eye.  I turned a little looking southeast and saw a circular red light traveling downward in the sky fast like it was falling then it disappeared.  
6034,1/18/19 23:00,Wailea,HI,Light,Flashing white light that moved across the sky before stopping and turning red and sinking in the sky.
6035,1/18/19 21:50,Allen,TX,Other,"Red spherical/triangular object active in Allen, TX approximatley five minutes, five witnesses."
6036,1/18/19 19:08,Indianapolis,IN,<br/>,MADAR Node 07
6037,1/18/19 17:30,Junction City,OR,Triangle,"Hovering Aircraft Scanning Fields on Pitney LN, Junction City, OR"
6038,1/18/19 13:21,Tucson,AZ,Rectangle,I had completed my shopping & took a seat outside of the Frys store to wait for my driver.
6039,1/18/19 11:20,Neenah,WI,Cigar,Pill or &quot;Tic Tac&quot; shaped object masked as cloud went from hovering close to ground disappearing in the blue sky in less than
6040,1/17/19 17:53,Yardley,PA,Fireball,Blaring white light stationary in the sky slowly started to descend.
6041,1/17/19 06:15,Thorp (7 miles north of),WI,Unknown,Red Flashing pulsating lights 2-300 feet suspended in the dark sky.
6042,1/17/19,<br/>,<br/>,<br/>,"In the sky tonight I saw 2 red flashes of big lights, they weren't moving at first.  Then i hear a loud roaring that just kept on and on.  The red lights started jumping around and both took off.  I freaked out and went into the house.  Creepy and weird.  Never seen anything like it."
6043,1/16/19 21:00,Lowell,NC,Oval,"I was walking outside to feed my dog and I looked into the sky and there were 2 of what looked like oval shaped objects, one with red and the other with green lights."
6044,1/16/19 19:15,Cloquet,MN,Circle,"I had seen three separate objects hovering and moving around quite a distance away, my power had gone out so I was bored and was looking at the stars,  Then they vanished and my power returned."
6045,1/16/19 17:45,Pittston,ME,Circle,"Small extremely bright orb, was slow and then took off extremely fast and disappeared."
6046,1/16/19 17:45,Ely/Tower,VA,Light,"Driving south on hwy 169 just out of Ely, MN, a bright orange star was seen to the south.  Less than a minute later, the star disappeared.  The time of day was dusk.  "
6047,1/16/19 17:30,Wakefield,RI,Light,The object was moving low across the sky west to east across Route 1.  
6048,1/16/19 17:20,Pittston,ME,Fireball,A white and green object flew down at a 30 degree angle and then disappeared.
6049,1/16/19 16:50,Wayneboro,GA,Light,"4 bright orange lights cylinder looking revolving and flashing on then off, 2 of them moved away from other quickly and back."
6050,1/16/19 09:00,Pine Springs,TX,Sphere,Motionless grey object above 30k
6051,1/16/19 08:19,Harwich,MA,Unknown,"A distinct vortex cloud formation, created by an aircraft, or other object, was seen in photos of a cloudless sky."
6052,1/16/19 06:45,Creswell,OR,Triangle,"I awoke at 640 am and stepped outside to smoke a cigarette and I observed 3 bright lights in a perfect triangle, way up in the sky towards the south east..  At first I thought they were stars but I looked around and there was zero stars in the sky.  And they were in a perfect triangle.  When the clouds passed in front of the lights the lights moved together very slowly out of the way.  I woke up my son and he saw them as well.  Then in a second they took off very fast almost looking like they went straight up.  The most unusual thing was they kept moving out from behind the clouds.  Very interesting"
6053,1/16/19 06:20,Levittown,PA,Cigar,I witnessed 3 craft in a wide triangle formation.  They were thin maybe cigar shaped.  They had red oscillating or blinking lights.  I thought maybe they were planes or helicopters but there was no noise and they absolutely did not move for 20+ minutes.  I did record them on my phone but they were a bit far off.  They were still there when I left because I had to take my daughter to get her school bus.
6054,1/16/19 02:00,Burnsville,MN,Circle,Bright white circle/orb moving at a 90-degree angle from up to down.
6055,1/16/19 02:00,Portland,OR,Light,Why am I seeing these flashing lights in this area all the time from around 1am -4am flashing lights white/red /blue?
6056,1/16/19 02:00,Baxterville,MS,Light,"Bright light rises from behind trees, shines pulsating pink light into my bedroom, then disappears behind treeline again."
6057,1/16/19 00:40,Quincy,MA,Fireball,"As we were driving in Quincy, MA, my wife and I both saw a green fireball traveling low at rocket speed.  The fireball was bright green and has a trail of thin white smoke, that quickly disappeared.  The area it was flying is assumed to be above Braintree or further down RT 3."
6058,1/16/19 00:40,Oakdale,NY,Sphere,"Bright green glowing sphere over wetlands.  Oakdale, Long Island, NY"
6059,1/15/19 23:00,Cathedral City,CA,Circle,Very big craft came right out of fog no lights  no noise just moon light shining off of the craft went right back into fog.
6060,1/15/19 22:45,West Ocean City,MD,Triangle,"I saw something that was about double the size of a hang glider and about 150-200 ft off the ground made no noise and was moving South to North at about 20mph, it didn't have any lights on or anything like that but I could just barely tell something was there from all the emitting street light, had eyes on it for about 20 seconds."
6061,1/15/19 22:30,MiddleTown,NJ,Diamond,"There was a harvest moon and I wanted to get a picture of it because it was very large and the largest I’ve ever seen, so I took two pictures of it when I got home I just basically just told my son that I got a picture of the moon but it didn’t look as large as you were able to See  So my son asked me to show him the picture  so I in large the picture and there was three other things in the picture right below the moon so we enlarged   The picture and right underneath the moon was three darts and as I enlarged the picture.  I was able to three dots  that I was not able to see you with my bare eyes, so as the picture got bigger the middle dot dot  was very weird the two on the outsides of it were tiny but the one in the middle was unexplainable looking if you are interested.  I can send you the picture let me know back you can text me at 732-((number deleted)) or email me at ((e-address deleted))."
6062,1/15/19 21:00,Smith Valley,NV,Light,Reoccurring flying light.
6063,1/15/19 20:23,Pickneyville (east of),IL,Triangle,I was entering my driveway and look up to the east and saw a triangle fully lite up.  The whole triangle was lite up.  It moved north and the triangle totally went out and disappeared.
6064,1/15/19 19:00,Windom,KS,Circle,"One round gold color round shaped light appeared in the sky, one second later a 2nd round light identical in appearance appeared, another second later a 3rd identical one appeared all lined up in a perfect horizontal line and evenly spaced.  As soon as the 3rd light appeared they were gone.  We never saw any movement.   This was out in the country and no other lights around, no obstructions.  Was a very clear night and they were about plane height in the sky."
6065,1/15/19 14:15,Los Angeles,CA,Circle,"It was slightly  raining,  we were walking west on Beverly in LA.  My friend saw it first.  It looked like a leaf falling, but also hovering sideways.  It was black round and flat."
6066,1/15/19 12:30,Billings,MT,Diamond,"I was driving home from church with my mom, when I saw two shapes in the sky.  They were right next to each other.  I could easily tell that one of the shapes was moving and was indeed a plane producing contrails.  The other object, however, was not moving.  It was at a standstill in the sky.  It was a diamond shaped object.  We sat at the light for about 4 minutes and the whole time the second object didn't move.  With each passing minute, the plane got farther away and I could tell it was by the contrails coming out of the plane.  The object didn't move at all, in the few minutes my mom and I sat at the light."
6067,1/15/19 00:30,Georgetown,MA,Unknown,Fast moving green light in sky over I-95.
6068,1/15/19 00:00,Stratford,CT,Circle,Straight out of the woods green ball quick sound of a Hover and flash gone I mean gone gone that fast.
6069,1/14/19 23:40,Glenpool,OK,Unknown,Something was outside my home that was not human or animal
6070,1/14/19 20:28,Springville,UT,Circle,"I saw two reddish orange circles flying out of Spanish Fork canyon.  They were silent.  They move toward Springville, and then they started to gain altitude quickly until they were out of sight.  They were in formation."
6071,1/14/19 20:00,Parkland,FL,Triangle,"30-100' triangle, 500' alt, 500' to a mile in distance ahead of car."
6072,1/14/19 18:30,Grand rapids,MN,Circle,Husband and wife catch a craft on video while driving.
6073,1/14/19 17:30,Smyrna Beach,FL,Unknown,"Object reflecting sunlight dropped down, stopped, dropped down."
6074,1/14/19 15:00,Kenosha,WI,<br/>,"I was at poerio park and i heard a noise,then i seen an alien that looked like a reptoid, and it looked back at me, then walked away."
6075,1/14/19 15:00,Kenosha,WI,<br/>,"I think I seen an alien near these woods area. And it looked very angry, and it was very big."
6076,1/14/19 07:15,Butler,PA,Circle,Mysterious glowing object
6077,1/14/19 06:50,Evansville,IN,Other,Two orbs land on Maxwell Avenue...
6078,1/14/19 06:24,Gurgaon (Haryana) (India),<br/>,Unknown,I saw two equidistant lights moving at absolute uniform speed in the same direction (North to South) at 0624 hours Indian standard time.  These lights moved rapidly and the gap between them did not change.  One light that was at the front was dim and the one at the back was very bright (as bright a venus at magnitude -4 or brighter).  I know it was not a star or two planes or sattelite.  I showed it to another person who agreed it was not a plane.I made a video of the object but the dim star couldn't be captured in the phone camera.  
6079,1/14/19 01:24,Largo,FL,<br/>,MADAR Node 140
6080,1/13/19 23:05,South Deerfield,MA,Triangle,Triangular craft hovered about 500 feet off the ground.
6081,1/13/19 22:00,Tampa,FL,Circle,It was 2 circle thins flying over my head with different colors.
6082,1/13/19 21:30,Auburn,WA,Other,"Around 9:30pm, a bright light appeared in the sky, it was flashing/spinning mostly white, but you could see red and a greenish/blue.  Slowly moving in a upward direction, pausing, then moving more."
6083,1/13/19 20:25,East Lansing,MI,Circle,Strange Sighting in Night Sky  
6084,1/13/19 15:00,Issaquah,WA,Diamond,"The objects appeared ahead of us, as we were driving.  About .25 miles ahead of us a couple hundred feet above the tree line.  They appeared to be moving the same direction as we were.  Only moving about roughly 50-60 miles per hour.  They were silver and diamond in shape.  "
6085,1/13/19 13:50,Estacada,OR,Cigar,"While traveling east on local Rd around 7-5 minutes before 2: PM.  Just passing an intersecting rd I believe.  I was looking at the moon above the horizon.  Maybe 10 degrees south or to the right of the moon almost the same horizontal elevation as the moon.  Something tubular or cigar shaped, looked almost stationary with no lateral movement.  But maybe rotating was light in shading, color blind, so can’t tell, but if to guess a tan color.  Like flares on satellites it got brighter and at one point looked like a light shining like a spotlight.  Then dimmed and disappeared.  Scanning the sky’s I lost sight of it and then it caught my eye again.  Didn’t appear to move, but I was driving.  "
6086,1/13/19 07:30,Vancouver,WA,Changing,Pulsating shape in early morning sky.
6087,1/13/19 05:00,Port Townsend,WA,Unknown,"Swarm of 6-8 lights, stationary for 5-6 minutes, then receded slowly into the distance."
6088,1/13/19 03:45,Sao Paolo (Brazil),<br/>,Circle,"Estou localizado na região norte de São Paulo-SP, precisamente Avenida Coronel Sezefredo Fagundes.  Avistei um objeto vindo do Sul e indo para o Leste, muito alto, umas 5 vezes mais rápido do que um avião, e houve 7 oscilações de luz, cada uma com um intervalo de 7 segundos para outra, parecendo até uma forma de propulsão na gravidade 0 para manter a velocidade necessária e ao mesmo tempo se camuflar da nossa terra nos dando um curto período de tempo para identifica-lo em meio as estrelas. Sendo assim, para olhos destreinados passaria batido."
6089,1/13/19 03:00,Lowgap,NC,<br/>,"Dog barked an alert, 4 to 5 huge flashes of green light that lit up everything outside.  Shortly afterwards the power went out.  Never heard any sounds."
6090,1/13/19 01:30,Federal Way,WA,Other,1/13/19 close encounter with a 17'-20' tall Alien Robot
6091,1/12/19 22:45,Tequesta,FL,Sphere,"Orange Glowing Spherical Object In Sky Over Tequesta, Florida."
6092,1/12/19 21:17,Alexandria,VA,<br/>,MADAR Node 141
6093,1/12/19 20:00,Fulton,NY,Formation,lights in formation moving together that all blink out at the same time
6094,1/12/19 19:15,Paisley,OR,Triangle,"Very large, Oblong Triangle UFO, white and red flashing lights, flying fast, with smaller object following, Paisley, OR"
6095,1/12/19 10:30,Shelton,WA,Disk,"Metal object seen for three minutes in Mason County, WA"
6096,1/12/19 06:00,Lincoln (UK/England),<br/>,Other,Looked like satellites moving across the sky but these were in formation
6097,1/12/19 05:55,Bristol (UK/England),<br/>,Formation,"5:55 today I was fishing with a mate on Bristol channel next to 7 bridge and we witnesses over 50 of the britest lights in a perfect line,appearing one at a time for must of been a warp hole of some sort because the was just appearing from the same place one at a time.it lasted for roughly 5mins.there was planes flying from Cardiff in the sky in the same direction which all made a u turn back.this wa scary due to so many in a sting of follow the leader as far as you could see in a perfect line,with more just appearing strate behind them"
6098,1/12/19 05:55,Bristol (UK/England),<br/>,Formation,"5:55 today I was fishing with a mate on Bristol channel next to 7 bridge and we witnesses over 50 of the britest lights in a perfect line,appearing one at a time for must of been a warp hole of some sort because the was just appearing from the same place one at a time.it lasted for roughly 5mins.  there was planes flying from Cardiff in the sky in the same direction which all made a u turn back.this wa scary due to so many in a sting of follow the leader as far as you could see in a perfect line, with more just appearing strate behind them.there was planes that taken off heading over us and when the UFOs started appearing one after eachother they turned back and sky's was clear 20 mind till a plane u never seen before hovered over the 7 bridge for 60seconds roughly then shot off in the direction they went it towards london."
6099,1/12/19 03:30,Storrs,CT,Circle,Disk with spokes of light
6100,1/12/19 01:39,Morgantown,WV,Oval,Me and a few others in the South Park and Brookhaven area of Morgantown have noticed to bright orbs floating in the sky in a circular motion and has not went away for at least an hour .
6101,1/11/19 21:30,Arvada/WheatRidge,CO,Flash,three 3sec enormous oval shaped football field size flashes in sky w/intervals of 5sec That radiated out to entire sky which  lit up the sky bright white center then flashed to blue-yellow
6102,1/11/19 20:00,Kailua Oahu,HI,Triangle,Triangular Object Hovering NE of Oahu.
6103,1/11/19 19:40,Mooresville,NC,Unknown,My neighbor asked me to come outside to look at something in the sky.  We both witnessed a slow moving light (blue in color) traveling slowly toward the SSW.  
6104,1/11/19 19:00,Abingdon,MD,Circle,Two round bright white lights glided over and close to my house.  They were side by side.  I saw them in my skylight and then I ran to see them out front and the were gone.  They did not make any noise.
6105,1/11/19 15:09,Alexandria,VA,<br/>,MADAR Node 141
